,timestamp,front_cam_ts,back_cam_ts,lidar_ts,tx,ty,tz,qx,qy,qz,qw
16206,1681220753811042,1681220753783135,1681220753835931,1681220753811042,52.27980777936092,18.51334291887381,-1.6070797271358397,0.0025157634159015305,3.8449597485364635e-05,0.9416889275611708,0.3364753084027943
16259,1681220759156764,1681220759200383,1681220759169276,1681220759156764,48.39895446489557,21.68095516898313,-1.5086058058034957,0.00022322930299569903,-0.002548438418538299,0.9528315177858208,0.3034889690652265
16320,1681220765309410,1681220765300896,1681220765297855,1681220765309410,43.54456613789987,22.70845121604227,-1.3389753382331904,-0.017774676170955867,7.319506083203313e-05,0.991600033574348,-0.1281149052407757
16374,1681220770755990,1681220770801397,1681220770783940,1681220770755990,38.91047399526212,20.903048619465764,-1.369200171725184,-0.02404482805236226,0.0023968367643153457,0.9614052715198164,-0.2740729926705029
16431,1681220776505163,1681220776518534,1681220776516205,1681220776505163,35.358921676409686,17.37376156498992,-1.515046081853938,-0.027589833806279707,0.0027829570895353526,0.916875301781852,-0.3982094137546443
16485,1681220781951798,1681220781985688,1681220781980084,1681220781951798,31.980657974323695,13.74852080990696,-1.7144142484652751,-0.03460374764536218,0.0030981007408404856,0.9179887392550476,-0.3950818358538184
16536,1681220787095778,1681220787086150,1681220787126974,1681220787095779,28.559169349407064,10.137834195620831,-1.8321303033304388,-0.03229574966367022,0.0038472935985575554,0.9191401321659517,-0.3925857872205579
16589,1681220792441531,1681220792403269,1681220792474686,1681220792441531,25.04653578892952,6.522154977113118,-2.0495451522140646,-0.03054393136998875,-0.0020909954776243615,0.9201512531730945,-0.39036440319061055
16645,1681220798090203,1681220798087032,1681220798057830,1681220798090203,21.36520979150277,3.2200101242488444,-2.162887254408883,-0.03140838564711511,-0.0022086469799693117,0.946834378679688,-0.3201769737813908
16696,1681220803233842,1681220803204158,1681220803262916,1681220803233842,17.340395644432597,0.13240186746033003,-2.383939970175492,-0.03394286246345385,-0.00506904375602427,0.9495544030052989,-0.31171881979828714
16751,1681220808781548,1681220808821402,1681220808808669,1681220808781549,13.305927309071611,-2.8964982591214703,-2.3968721297204048,-0.01555889802218598,0.00037207187574692547,0.9436633531569176,-0.3305408570260221
16805,1681220814227894,1681220814205160,1681220814205738,1681220814227894,9.58227596595232,-6.1881934023333365,-2.502524756159262,-0.025450748324156572,0.007805657861509402,0.934124291051316,-0.3559538452987492
16860,1681220819775354,1681220819822279,1681220819750999,1681220819775354,5.829574965383673,-9.477035792482924,-2.5145866968859023,-0.0207281926813948,0.0064037905991261935,0.9352558966031262,-0.3533068657176192
16913,1681220825121093,1681220825106163,1681220825148569,1681220825121093,2.0826301169480135,-12.831195448990746,-2.6709629850669647,-0.021644234080021744,0.012099367933623432,0.933000112073438,-0.35902078393548253
16966,1681220830466814,1681220830506663,1681220830499759,1681220830466814,-1.4474536548562502,-16.342320463244413,-2.623747264292237,-0.019372795576388303,0.016963827477968832,0.9235187475392808,-0.3826879228461901
17020,1681220835913452,1681220835907043,1681220835911441,1681220835913452,-4.9178488345198925,-19.853395432364422,-2.5956542061476577,-0.02213571316439294,0.014555003373712912,0.9248825389664802,-0.3793289485320263
17072,1681220841158367,1681220841190899,1681220841166124,1681220841158367,-8.490381017959598,-23.333290920491557,-2.635485330007364,-0.019866304681239243,0.010214958361426465,0.9270432317523278,-0.3742884329313241
17126,1681220846604874,1681220846591400,1681220846634649,1681220846604874,-12.066137036054153,-26.80730050424628,-2.678036752234408,-0.015401157570851035,0.0049819739602782005,0.926951043574704,-0.37483295892531165
17180,1681220852051522,1681220852008531,1681220852040738,1681220852051523,-15.64704772426807,-30.214305489667087,-2.6156212690235554,-0.014992800297057468,-0.000932279244212372,0.9270454319211185,-0.37464798671399513
17233,1681220857397326,1681220857409045,1681220857380034,1681220857397327,-19.196392320592423,-33.729583842130864,-2.638222089702931,-0.01528106373762739,0.0016259375003046183,0.9283356699430457,-0.37142526748955534
17289,1681220863045540,1681220863009404,1681220863054728,1681220863045540,-22.806778901304266,-37.22732756761133,-2.6736563372985533,-0.015863499709970003,0.0018336955998992256,0.9282536104188652,-0.3716049268803366
17343,1681220868492502,1681220868526656,1681220868514234,1681220868492502,-26.363588948548543,-40.753615303491806,-2.6379241757357046,-0.019015265365626872,0.006448457895502416,0.927765632913708,-0.3726228219769577
17395,1681220873737011,1681220873710402,1681220873719767,1681220873737011,-29.93450568541236,-44.1765006979306,-2.629660355394998,-0.015549402204967852,0.008168583490441993,0.9270734744166312,-0.3744679737546376
17447,1681220878981908,1681220878994150,1681220878988048,1681220878981908,-33.53378136644909,-47.68511726218525,-2.684007448715387,-0.01798015393767129,0.003555887387403495,0.9274232954342557,-0.37356405182395647
17501,1681220884428519,1681220884411406,1681220884458721,1681220884428519,-37.15923977069048,-51.23495049425775,-2.6758435390395827,-0.011979012983470984,0.005244721467905432,0.9282688636870045,-0.37167985263382747
17556,1681220889976023,1681220890011780,1681220889996984,1681220889976023,-40.84137612533216,-54.774661345975794,-2.6459211846023587,-0.012772343797807825,0.005286952425729934,0.928224057720658,-0.3717647294143912
17610,1681220895422506,1681220895429034,1681220895402490,1681220895422506,-44.45430628301679,-58.182492091540375,-2.609619648578647,-0.012853846376036444,0.007967905406315787,0.9277576149539388,-0.3728767879766136
17663,1681220900768285,1681220900812779,1681220900776934,1681220900768285,-48.04135927339749,-61.6496017621858,-2.5925398973684857,-0.01616821032347624,0.012954064402490775,0.9277998128876584,-0.3725027360919896
17716,1681220906114012,1681220906113276,1681220906098099,1681220906114012,-51.670304577378346,-65.13892774760811,-2.5746589053213214,-0.016578971201032026,0.012800448937786238,0.930043181781492,-0.36685278551847567
17769,1681220911459702,1681220911413790,1681220911468572,1681220911459702,-55.35128972975782,-68.5058070051914,-2.4297491743333737,-0.015226209070805448,0.014420189588085308,0.9311317915639475,-0.3640793971491512
17822,1681220916805431,1681220916814151,1681220916817594,1681220916805431,-59.02834139329913,-71.88612017563608,-2.43259509992823,-0.011640159993540606,0.01045993209375442,0.9344640468364099,-0.355713426322424
17875,1681220922151167,1681220922114656,1681220922178878,1681220922151167,-62.696797927532806,-75.1642686886419,-2.3899744605897344,-0.012100682070692023,0.00940908063947089,0.9358335944047724,-0.3521086853208642
17927,1681220927396048,1681220927415151,1681220927375267,1681220927396048,-66.5264652729606,-78.42885750755073,-2.3725365732211907,-0.0072015120095145725,0.006034099365652777,0.9376346958226394,-0.3474951871022226
17981,1681220932842633,1681220932815649,1681220932819419,1681220932842633,-70.36078550171716,-81.77090604686188,-2.269786788954708,-0.010567667022527117,0.006766731916011704,0.9344721061037929,-0.3558151467641861
18036,1681220938390094,1681220938399407,1681220938364689,1681220938390094,-73.42146414145189,-85.72545332946214,-2.269479281165834,-0.013890499200820567,0.011711556477611216,0.895617135490032,-0.44445454221264674
18090,1681220943837143,1681220943816526,1681220943837495,1681220943837143,-76.4541138369809,-89.73368196474371,-2.1682221674401654,-0.007067932920018211,0.014941009457982594,0.8970428848229306,-0.44163432084607
18145,1681220949384246,1681220949417038,1681220949374884,1681220949384246,-79.81795998513005,-93.35293058498462,-2.124044813640803,-0.013939321389216879,0.015391478503987416,0.9264765897443795,-0.3757790925055488
18196,1681220954528155,1681220954484156,1681220954523811,1681220954528155,-83.4424760236309,-96.85295669577376,-2.1168853374576777,-0.014477962819495004,0.009187895593169808,0.9287671946640835,-0.370266754223188
18249,1681220959873886,1681220959901281,1681220959882300,1681220959873886,-87.05393941239473,-100.29843294971424,-2.27334987568122,-0.019863673557043385,0.008808264050838864,0.9307633947447624,-0.3649758238026679
18302,1681220965219646,1681220965218406,1681220965214938,1681220965219646,-90.76068632713071,-103.707960787794,-2.212339743928739,-0.01694202085235234,0.007691020489562064,0.933154510206712,-0.35899369940730036
18356,1681220970666279,1681220970702360,1681220970674454,1681220970666279,-94.1847441540838,-107.42396129410238,-2.10772616011787,-0.01931830298411761,0.006933211359018019,0.9165829285953978,-0.3993175036954293
18410,1681220976112808,1681220976102793,1681220976084265,1681220976112808,-97.64291353315464,-110.88511038432756,-2.2819311398544793,-0.017008987107950315,0.006638253940685646,0.926745692005504,-0.375245320145928
18462,1681220981357695,1681220981319910,1681220981331952,1681220981357695,-101.25680003417936,-114.4043168985863,-2.2127951096171814,-0.01982699711430129,0.009191642249400932,0.9268535839717437,-0.37478638952998666
18515,1681220986703426,1681220986703650,1681220986728130,1681220986703426,-104.869316234698,-117.90437066179425,-2.114487367874327,-0.015683970765949875,0.008697568422737457,0.9282888938080205,-0.37142710589996814
18572,1681220992452613,1681220992420920,1681220992482768,1681220992452613,-107.27932113144308,-122.27902118862141,-2.1896906950229975,0.01032919639636088,-0.005963359724004254,-0.7570623577922975,0.6532337502430311
18634,1681220998706110,1681220998704688,1681220998699325,1681220998706110,-105.89788921073328,-127.09537905332168,-1.896562107770137,0.0131000382876038,0.0008359764848350626,-0.3761293845361869,0.9264741638214253
18688,1681221004152811,1681221004121931,1681221004150915,1681221004152811,-102.33491149861864,-130.68816185793747,-1.5802549590300372,0.011866294657133389,-0.0018545698539218052,-0.38577806368831846,0.9225134346981938
18743,1681221009700220,1681221009705683,1681221009682232,1681221009700220,-98.75793272087688,-134.21730149219252,-1.6960444060897695,0.036192351430196806,-0.000775765098592104,-0.3976471167401816,0.9168240193377821
18795,1681221014945020,1681221014906177,1681221014926901,1681221014945020,-95.25493632048513,-137.74543494055263,-1.7776864170293163,0.04224437661867306,-0.009733452759087009,-0.3193615236989645,0.9466408451583748
18853,1681221020795168,1681221020806690,1681221020796117,1681221020795168,-90.40678623641617,-138.9701143865425,-1.5613416279584844,0.03800033177779404,-0.01283313663710617,-0.05855927369714999,0.9974778678511584
18912,1681221026745982,1681221026723825,1681221026765685,1681221026745982,-85.50214579838867,-137.9366785166741,-1.2818888275884135,0.03297067316909442,-0.01970383987730277,0.2850435860355215,0.9577446671555403
18966,1681221032192596,1681221032207714,1681221032161844,1681221032192596,-81.92421513054845,-134.4512167031744,-0.8066904726792784,0.03187060816378989,-0.018095830200485937,0.36291625004931216,0.9311007468124866
19020,1681221037639181,1681221037608204,1681221037639311,1681221037639181,-78.18791261532672,-131.09151457930548,-0.4791779899929446,0.02751274876813612,-0.013679021613817732,0.3613617444218928,0.9319193219862312
19072,1681221042884052,1681221042891954,1681221042912275,1681221042884052,-74.43728887887357,-127.78318152200576,-0.05807405412314104,0.03612373859998346,-0.00724763800743193,0.3599505284426069,0.9322436185497658
19126,1681221048330657,1681221048292466,1681221048327439,1681221048330657,-70.64954045275655,-124.44505739108833,0.31343070991139765,0.0313693702731766,-0.006341147150989523,0.34956104996489273,0.9363668217151414
19180,1681221053777270,1681221053792960,1681221053791393,1681221053777270,-66.62239339266452,-121.42076833599644,0.3497118217383207,0.027770135935924343,0.003596292845895551,0.2864584664164937,0.9576833679490195
19235,1681221059324798,1681221059293463,1681221059321854,1681221059324798,-62.34573775584009,-118.9238191583888,0.38428329269306954,0.031531576059898966,0.03205688412265996,0.19855767382341977,0.979057182220404
19288,1681221064670513,1681221064710584,1681221064662070,1681221064670513,-57.81886750168664,-116.7113626828489,0.17294427095257367,0.029370798826745568,0.02598699561292729,0.25690642503010014,0.9656402648054532
19343,1681221070217946,1681221070194341,1681221070211721,1681221070217946,-53.14477083406254,-114.89865613262864,0.2090993813948784,0.03860454110180923,0.02858946540066283,0.13737549780758743,0.9893534780231686
19396,1681221075563638,1681221075594839,1681221075548266,1681221075563639,-48.243877426152565,-113.60305046900687,-0.04270518695768465,0.03486900409633179,0.028287632025258736,0.12658713902167495,0.9909387764448621
19451,1681221081111096,1681221081111971,1681221081092439,1681221081111096,-43.36914356289231,-112.1913651999968,-0.07779992506991085,0.030593656065969855,0.025946565648870528,0.1905719781318795,0.9808532637915054
19508,1681221086860270,1681221086862480,1681221086879916,1681221086860270,-38.92256300190205,-109.87021554460594,-0.2720828113140694,0.029942812029328632,0.024530078251114144,0.34436136351937247,0.9380388875648221
19558,1681221091903546,1681221091896219,1681221091872500,1681221091903546,-34.98156860276561,-106.75276263690088,-0.12612799961480536,0.021484434026087535,0.01992534171484561,0.33745725240365243,0.9408846914751577
19614,1681221097551736,1681221097513472,1681221097553577,1681221097551736,-30.580127178593568,-104.35897917340148,-0.344203562891891,0.016880457069410805,0.02454478483790037,0.07937571083821232,0.9963995685643972
19671,1681221103300977,1681221103297248,1681221103291134,1681221103300977,-25.64136016192823,-105.20934190606222,-0.321756560108292,0.016493514009087457,0.026455954789183927,-0.2534815758244147,0.9668376994973854
19727,1681221108949235,1681221108914488,1681221108961938,1681221108949235,-21.51331070433929,-108.25178706420493,-0.5054061342801761,0.02029882575593569,0.01947275412756156,-0.3381723528858615,0.9406637174161965
19781,1681221114398863,1681221114398238,1681221114368565,1681221114398863,-17.66279069482718,-111.51693889378488,-0.46605643907624134,0.017998977865685814,0.01844230340709136,-0.40918111484670544,0.9120892135606247
19835,1681221119842439,1681221119882118,1681221119849957,1681221119842439,-15.337263886787156,-115.81367243700834,-0.44977436003580656,0.02093346819460305,0.008427458461832358,-0.5503790692996131,0.8346098776854434
19889,1681221125289258,1681221125282504,1681221125312212,1681221125289258,-12.551284268704803,-119.963848068782,-0.737442858345484,0.026692695814929474,0.00955568226926172,-0.44679028696760814,0.8941893694279209
19946,1681221131038206,1681221130999753,1681221131051534,1681221131038206,-8.770827306050101,-123.33606728005626,-0.7306367680686541,0.02937817662455157,0.010416448842230247,-0.2389519719720474,0.9705309760241572
20001,1681221136585707,1681221136616891,1681221136587129,1681221136585707,-4.436801080010226,-125.97925944371264,-0.7570322313193231,0.021347347463417012,0.010120006833471395,-0.35878366035473835,0.9331217290795569
20055,1681221142032283,1681221142000640,1681221142061468,1681221142032283,-1.0520687623164047,-129.61997565880708,-0.8593092972285272,0.020966959635754012,0.014544993955508631,-0.4102027303229152,0.9116372906973984
20109,1681221147478964,1681221147517884,1681221147480822,1681221147478964,2.23372336021215,-133.38270585634234,-0.8628612160392787,0.017483069068758215,0.01273898907511765,-0.4410439304288925,0.8972247833654147
20160,1681221152622870,1681221152601633,1681221152600410,1681221152622870,5.351950362324928,-137.27947924178423,-0.8225675825143764,0.026851165906208403,0.005365844499840233,-0.43423148531881567,0.9003850508310851
20215,1681221158170346,1681221158218761,1681221158150429,1681221158170346,8.37646970598907,-141.28072424873625,-0.903641706692536,0.02373594996071337,0.002441321577080584,-0.5671130185447202,0.8232942783874525
20274,1681221164121234,1681221164102655,1681221164104041,1681221164121234,8.43553253877114,-146.25718460867992,-1.0579535066748225,0.014747755335450592,0.008014526575721066,-0.8584775584562577,0.512576387188598
20330,1681221169769613,1681221169803151,1681221169739243,1681221169769613,5.049152997094714,-149.86457435381527,-1.0559800907643644,-0.020115700773020374,0.006826488092309608,0.9306683962092432,-0.3652466207099673
20381,1681221174913574,1681221174903530,1681221174939344,1681221174913574,1.5375398264521427,-153.37204219705822,-1.370947809045742,-0.021007386180768327,0.00878030838979101,0.9300360304695576,-0.3667622907809098
20434,1681221180259307,1681221180220784,1681221180236948,1681221180259307,-2.151285025575685,-156.6947424824746,-1.385306392690117,-0.017915089731331012,0.006433472775721985,0.9337992145755104,-0.35729075953083683
20488,1681221185706031,1681221185704567,1681221185694677,1681221185706031,-5.620450057518784,-160.28142289735453,-1.1208841585686669,-0.016605433581672734,0.008761246076187775,0.9186623162901177,-0.39459732484044147
20542,1681221191152526,1681221191121648,1681221191151974,1681221191152526,-9.028914587685247,-163.9508162093616,-0.9198891539627632,-0.019831342972317104,0.006071380550717472,0.9252161275448008,-0.3788732947901256
20595,1681221196498277,1681221196505526,1681221196527841,1681221196498277,-12.602402342562824,-167.5106536360094,-1.2306090006758663,-0.01988285202129486,0.009615625423797968,0.9252874928936083,-0.37862285646520255
20680,1681221205071620,1681221205089603,1681221205042337,1681221205071620,-11.613542837231307,-172.3800888798196,-1.1767505362129904,0.0074614327014079695,0.01069095001185388,-0.10799255887775536,0.9940662140103752
20737,1681221210820769,1681221210806741,1681221210824674,1681221210820769,-6.674857183613779,-171.58559111790217,-1.1822487553561243,0.0030579285200150355,0.013733052294222978,0.10762447054395982,0.9940920609722131
20793,1681221216469184,1681221216490615,1681221216453066,1681221216469184,-1.6763127245149403,-171.55596250501407,-1.1966754495417713,0.015589906561876738,0.011333748374259276,-0.1239877210214377,0.992096540663806
20850,1681221222218364,1681221222191124,1681221222203297,1681221222218364,3.2954238570142564,-172.19859126363133,-1.0304047861265029,-0.0023994305373871145,0.0018081010633877596,0.039129603701159,0.9992296270716912
20905,1681221227765717,1681221227791632,1681221227737247,1681221227765717,8.228567127340831,-171.26297042236664,-1.0299891618694508,0.002751276269935408,0.007878656099636774,0.05005208109109054,0.9987117434151864
20959,1681221233212684,1681221233208775,1681221233189880,1681221233212684,13.251929426315037,-171.25795264915396,-0.7804336678797716,-0.011304424796809027,0.005424099372676304,-0.02006329521700645,0.9997200874800125
21013,1681221238659022,1681221238692520,1681221238666123,1681221238659022,18.202845150150395,-171.57478199987375,-1.0318250570854464,-0.010865716669122262,0.00851132853082308,-0.06583504997835661,0.9977350548528672
21066,1681221244004684,1681221244009637,1681221244007575,1681221244004685,23.18061726100212,-172.17472818939234,-0.964232718436539,-0.007449179967659398,0.008295986358109944,-0.06043309536161806,0.9981099775641806
21120,1681221249451239,1681221249493507,1681221249463387,1681221249451239,28.144146914902837,-172.1374086181805,-0.8431098444909954,-0.008961639601020643,0.0050442323346734635,0.011967458183884812,0.9998755045906624
21179,1681221255402138,1681221255427394,1681221255404590,1681221255402138,33.177472082985,-172.17291706177255,-0.9344590877761572,0.0007899662095537163,0.00988713032681592,0.07115149618901778,0.99741620459934
21329,1681221270531618,1681221270495380,1681221270561537,1681221270531618,38.17425417465657,-171.79500434810842,-0.8160817461759754,0.01694557165453985,-0.0006865545576291508,-0.2494550353887466,0.9682378641446222
21386,1681221276280773,1681221276295895,1681221276293150,1681221276280773,41.892810783325416,-175.28644641131035,-0.7131355223022686,0.021438117282249432,0.002160729149715453,-0.40890565567696896,0.9123222583782128
21441,1681221281828268,1681221281796387,1681221281829913,1681221281828268,45.336886931146566,-179.05091167989178,-0.7221737637394646,0.027488330924939228,0.0009129088269363773,-0.2944291054974309,0.9552774780640529
21501,1681221287880047,1681221287913526,1681221287908022,1681221287880047,50.17986004476752,-180.44292107289616,-0.7218736039446371,0.014921939081871742,0.010146004638531787,0.12143358608917612,0.9924355286331875
21558,1681221293629226,1681221293597408,1681221293639022,1681221293629226,54.2176597927222,-177.49980147406123,-0.699141568569004,-0.0017864586559713915,0.006825057483987328,0.358179186275953,0.9336262087551458
21611,1681221298974995,1681221299014544,1681221298978383,1681221298974995,57.85412739894448,-174.11294429082795,-0.6948471559168469,-0.004407747994691923,-0.00027473708692925665,0.3750401522123335,0.9269980477356456
21665,1681221304421512,1681221304415036,1681221304444214,1681221304421512,61.45744915665082,-170.58321545792447,-0.44133304146259345,-0.00425995253487526,-0.0017306926220393916,0.36714237991903453,0.9301533907774758
21717,1681221309666423,1681221309698790,1681221309644541,1681221309666423,65.05338584580667,-167.17122634745368,-0.36553180235592897,-0.007373433647000447,0.002822153736132569,0.376336328417792,0.9264494782974184
21772,1681221315213873,1681221315216001,1681221315202428,1681221315213873,68.22048978069486,-163.27998201335728,-0.4051146039875085,-0.00656796556401739,0.0037887553352852327,0.4361855650471836,0.8998247940603926
21825,1681221320559632,1681221320599793,1681221320539638,1681221320559632,71.4772669538783,-159.67706079876675,-0.20277033365102168,-0.005320263519770643,-0.0030148017414840488,0.37857789196788993,0.9255492344979218
21877,1681221325804480,1681221325800165,1681221325804656,1681221325804480,75.10520182219466,-156.19943393982803,-0.11426098818806928,-0.006728768544234893,-0.010524601620118663,0.36582373799661816,0.9306003165445396
21931,1681221331251050,1681221331217284,1681221331261718,1681221331251051,78.54372377775408,-152.4681041485341,0.08600428774315638,-0.01618926902319101,-0.00626826032200713,0.41188914756571626,0.9110685740374419
21985,1681221336697900,1681221336701169,1681221336729742,1681221336697900,81.80073722904707,-148.70046995120163,0.09796288556698962,-0.013970933695292476,-0.00776703169412656,0.413143177875871,0.9105257826140732
22044,1681221342648542,1681221342618309,1681221342672225,1681221342648542,83.6953859111979,-144.04510101102457,-0.04841359401694445,-0.020919981891455657,0.00457925267810711,0.7121066006704934,0.7017446644500304
22104,1681221348700831,1681221348718940,1681221348676410,1681221348700831,82.10884935868125,-139.26084647285467,0.22997378072784888,-0.033282037034366496,0.0075909485828021695,0.9172992653707536,0.39673258154672886
22161,1681221354449514,1681221354402708,1681221354416443,1681221354449514,78.95313536517774,-135.38132355181787,-0.2635846703365903,-0.025883548079609454,0.015128491287164711,0.9213094592312022,0.38767260803582015
22217,1681221360097995,1681221360103218,1681221360091016,1681221360097995,75.19818140695766,-132.06277422404935,-0.5320387800832846,-0.02560997498231116,0.011231023116243672,0.9124164858343112,0.408306440898174
22271,1681221365544414,1681221365520335,1681221365563254,1681221365544414,71.76561236273221,-128.47419231241324,-0.6044300353963731,-0.027979485296055023,0.011836447357060716,0.9279145084851533,0.3715531077239
22326,1681221371091930,1681221371120840,1681221371092492,1681221371091930,68.31516063847167,-124.89314337092053,-0.9432582262914864,-0.024795073171202248,0.016060625417269585,0.9098049183290297,0.41398341904229546
22380,1681221376538511,1681221376521349,1681221376569605,1681221376538511,65.04681729772426,-121.21170677741549,-0.9491076459616291,-0.021856240008721953,0.011837902180790285,0.9073195727050163,0.41970628042837993
22435,1681221382085992,1681221382121844,1681221382116039,1681221382085992,62.294841990999934,-117.0402787906982,-1.207544066621965,-0.01725379827265724,0.015322884672695556,0.8229054673818353,0.5677095273144155
22487,1681221387331009,1681221387305602,1681221387306972,1681221387331009,60.49273388318522,-112.38716554867668,-1.33626657417354,-0.008075724801247155,0.0126471427558373,0.8232669053337942,0.5674561084622893
22535,1681221392172290,1681221392122703,1681221392174686,1681221392172290,58.86128187861048,-107.65668824293328,-1.4278884380033283,-0.008492088776345235,0.010123014669965336,0.8188002345203788,0.5739264630173265
22600,1681221398728418,1681221398706610,1681221398721066,1681221398728418,55.76961084961021,-103.79806289800544,-1.317814480465184,-0.010810613624325522,0.01153529824987698,0.9078228996315155,0.4190556650756301
22655,1681221404275773,1681221404323742,1681221404251371,1681221404275773,52.63723619680511,-99.94806234991442,-1.4765134742875514,-0.008905317986853734,0.01223608523190474,0.9048757996360542,0.42540658288602207
22706,1681221409419781,1681221409407615,1681221409449709,1681221409419781,49.3038556870964,-96.13895672725101,-1.465890374863697,-0.008516080860192777,0.014827902330224107,0.930892087845685,0.3648938619181882
22760,1681221414866528,1681221414908117,1681221414859641,1681221414866528,45.72515577740612,-92.62560223232249,-1.468156112730615,-0.0020894034489925767,0.015959635630358356,0.9261146544066232,0.3768986220684206
22815,1681221420413820,1681221420425251,1681221420406024,1681221420413820,42.00647106574768,-89.24465351419597,-1.3626896045067547,0.0007689167756162891,0.015809955974972683,0.9294171391023245,0.3686912469830442
22871,1681221426062193,1681221426092369,1681221426076985,1681221426062193,37.73686279121352,-86.32115163620983,-1.2497575396487872,-0.000279082150669058,0.015361369560951353,0.9639344505021911,0.26569592690405375
22926,1681221431609685,1681221431592871,1681221431614003,1681221431609685,33.31191804428672,-83.64905094120942,-1.1593010038165983,0.001222029839316499,0.00975613548527921,0.9773021113446528,0.21162208680747027
22977,1681221436753635,1681221436793368,1681221436755757,1681221436753635,28.97539133386869,-81.37744527365955,-1.007927451519517,0.004888786084394685,0.006528422403552895,0.9617918481449491,0.27366022786196914
23032,1681221442301252,1681221442293762,1681221442297988,1681221442301252,24.62834250274892,-78.99418973249614,-0.8899952236812532,0.0053021787529979126,0.005735041697333636,0.9897467851330416,0.1426194149336265
23087,1681221447848531,1681221447894264,1681221447844252,1681221447848531,19.740592634600528,-78.12041040985488,-0.6560436246957952,0.001625542880191037,0.00861616117272143,0.9752898506876769,0.220755127964446
23142,1681221453395988,1681221453394758,1681221453426824,1681221453395988,16.18038875631198,-74.6171061722235,-0.6288547702090704,0.00032524949375389893,0.010498267616223385,0.8867581418252638,0.4621143565140887
23199,1681221459145207,1681221459178642,1681221459153339,1681221459145207,12.731755139339093,-70.99643145873861,-0.6905805471840608,0.0011732154964172895,0.004765930729844974,0.9050530453498842,0.42527037819789154
23256,1681221464894415,1681221464912400,1681221464907997,1681221464894415,9.10215094220848,-67.4926430863518,-0.3937253716319503,-0.003845396053133887,-0.011443194650447722,0.9780524731386627,0.20800871619413347
23316,1681221470946160,1681221470913048,1681221470973500,1681221470946160,4.156069708144828,-68.00694644799424,-0.15566862775952206,-0.007986407816436242,-0.015047563759021458,0.9513402935390974,-0.3076709833638065
23369,1681221476291875,1681221476313420,1681221476275444,1681221476291875,0.15624808987859876,-70.99096094467514,-0.2710380201839526,-0.0071835390413284095,-0.0071075394207893005,0.9486018253533853,-0.3163106962883948
23425,1681221481940189,1681221481913940,1681221481919921,1681221481940189,-3.413519377125934,-74.48520747559908,-0.2937569587751765,-0.007838017147127153,-0.003089763778579199,0.9224496622606648,-0.38602543885368423
23478,1681221487285952,1681221487314445,1681221487296156,1681221487285952,-7.101315882318164,-77.86145449066869,-0.25283287886696537,-0.010368756492967365,-0.005135828052056643,0.9361481370333313,-0.3514153919338646
23590,1681221498582598,1681221498615442,1681221498608173,1681221498582598,-10.592234660970131,-81.35514697286422,-0.20922977932248463,-0.011204941785192915,-0.006591764204959782,0.9242081742892189,-0.38166772001473326
23642,1681221503827428,1681221503815959,1681221503802538,1681221503827428,-14.160325341810884,-84.80053451023767,-0.17686874489069715,-0.007795855584141393,-0.00825277346843922,0.9282244368963034,-0.371847429888026
23695,1681221509173200,1681221509216306,1681221509202797,1681221509173200,-17.731752033280948,-88.30108286310615,-0.2766143135715641,-0.007403186076512962,-0.014840711111593977,0.9269387836213573,-0.3748458850623509
23747,1681221514418074,1681221514416806,1681221514396489,1681221514418074,-21.25042315214802,-91.82301976243592,-0.2185543030288004,-0.002175347879309109,-0.005973405758140551,0.9209093996308938,-0.3897248567344908
23801,1681221519865176,1681221519900692,1681221519875130,1681221519865176,-24.66660531807283,-95.39908689980115,-0.19169617953735615,-0.009615372816727,-0.00996597842614987,0.9212114558158692,-0.3888157372756558
23859,1681221525714676,1681221525717827,1681221525744648,1681221525714676,-27.07024747968049,-99.75177493107427,-0.26588998503996286,0.014249663017102704,0.01713105507471203,-0.7320755397059127,0.6808589268124661
23915,1681221531363036,1681221531318359,1681221531348531,1681221531363036,-25.67295447895475,-104.49465340463463,-0.35831241463086205,0.02291581630454544,0.018155695341015136,-0.44181836704504257,0.8966279979074001
23970,1681221536910466,1681221536918836,1681221536897343,1681221536910466,-22.133149070741425,-108.05824668389492,-0.44500756073887454,0.02213889888036644,0.015684981550784703,-0.3708113051873662,0.9283118153160382
24025,1681221542457907,1681221542419341,1681221542435449,1681221542457907,-18.36949912432925,-111.32408615869711,-0.45501456963537057,0.02014032084478428,0.01808585690867905,-0.331111340539999,0.9432033446834
24079,1681221547904522,1681221547919712,1681221547907235,1681221547904522,-14.71398405239118,-114.75221182908886,-0.5032967073338203,0.018592989720294054,0.0137270958612589,-0.42361582439416606,0.9055470727109264
24130,1681221553048509,1681221553020222,1681221553034016,1681221553048509,-11.618613281897918,-118.57100813517928,-0.5741758302246427,0.018831175178832062,0.010016903213640451,-0.4106492800514749,0.9115438647067939
24182,1681221558293462,1681221558320735,1681221558292781,1681221558293462,-8.100572337823492,-122.08944826324466,-0.6790929609031894,0.02704585423644277,0.012517702557430172,-0.38085457338611567,0.9241545448799052
24240,1681221564143421,1681221564104466,1681221564175400,1681221564143421,-5.147566786259313,-126.0564336468936,-0.6514751087643534,0.017898440420438165,0.014251136769819072,-0.6479442080218049,0.7613441102565118
